genero;pais;edad;hogar;estudios;empleo;conocermoocs;moocsrealizados;moocstrabajo;moocquierocontactos;moocquierocompartir;moocquieropersonas;moocquieroorganizaciones;moocquierootro;activo;potencialmdperiodicos;potencialmdtele;potencialmdradio;potencialmdredes;potencialmdinternet;perfilperiodicos;perfiltelevision;perfilradio;perfilredes;perfilinternet;potencialmooc;potencialeducformal;potencialeducfamiliar;edadeducaccion;valorainteligencia;valoraentusiasmo;valorainiciativas;valoradifusion;valoraconectar
Femenino;México;20;vivo con mis padres;Estudios superiores;estudiante;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;No;No;No;Sí;0;4;5;4;3;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;0-10 años;5;5;5;5;5
Femenino;Brasil;35;convivencia en pareja;Master;desempleado y en búsqueda de empleo;Leí sobre MOOCs en revistas y publicaciones especializadas;4;todos ellos;Sí;Sí;Sí;Sí;0;4;5;5;5;5;5;Colaborador;Colaborador;Colaborador;Productor;Productor;5;5;5;0-10 años;1;1;1;1;1
Masculino;Perú;31;convivencia con compañeros de piso;Estudios superiores;asalariado;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;Sí;Sí;Sí;Sí;0;4;4;5;5;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;5;5;5;0-10 años;5;5;5;5;5
Masculino;Argentina;26;vivo con mis padres;Estudios superiores;asalariado;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;No;Sí;Sí;Sí;0;4;4;5;4;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Consumidor;5;5;5;0-10 años;4;4;5;4;4
Masculino;Perú;29;convivencia con compañeros de piso;Universitario;autónomo;Navegaba por la red con la intención de encontrar cursos en línea y me los encontré;3;ninguno de ellos;Sí;Sí;Sí;Sí;aprender más sobre el tema;4;4;4;3;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Consumidor;5;5;5;0-10 años;5;5;5;5;5
Femenino;México;41;convivencia en pareja;Master;asalariado;Otro;4;todos ellos;No;No;No;No;Conocer más de la problemática y de sus soluciones;4;3;4;3;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;0-10 años;4;4;4;5;5
Masculino;España;47;convivencia en pareja;Universitario;asalariado;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;No;No;No;No;ampliar conocimientos;4;4;4;4;4;4;Consumidor;Consumidor;Consumidor;Productor;Colaborador;3;4;3;10-20 años;4;4;4;4;4
Femenino;Venezuela;52;convivencia en pareja;Master;asalariado;Me encontré en una situación en la que se hablaba de los MOOCs;0;ninguno de ellos;No;No;Sí;No;0;4;5;5;5;5;5;Colaborador;Colaborador;Colaborador;Colaborador;Colaborador;5;5;5;10-20 años;4;4;4;4;4
Femenino;Venezuela;22;convivencia en pareja;Universitario;asalariado;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;No;No;Sí;No;0;4;4;4;3;4;4;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;4;4;4;0-10 años;4;4;4;4;4
Femenino;México;34;Otro;Master;asalariado;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;No;No;No;Sí;0;4;4;5;5;4;4;Colaborador;Consumidor;Colaborador;Colaborador;Colaborador;3;5;5;0-10 años;4;3;4;4;4
Femenino;Honduras;31;convivencia en pareja;Universitario;desempleado y en búsqueda de empleo;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;No;No;No;No;Adquirir conocimiento sobre el tema;4;3;4;3;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;4;5;5;10-20 años;5;4;4;5;5
Femenino;México;31;convivencia en pareja;Master;asalariado;Navegaba por la red y por casualidad los encontré;0;todos ellos;Sí;No;No;Sí;0;4;4;5;5;5;4;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;5;4;5;0-10 años;4;5;5;5;5
Masculino;Brasil;20;vivo con mis padres;Estudios medios;estudiante;Navegaba por la red y por casualidad los encontré;1;todos ellos;No;No;Sí;Sí;0;4;3;2;4;5;5;Consumidor;Consumidor;Consumidor;Productor;Colaborador;5;4;5;0-10 años;4;5;3;5;4
Femenino;Brasil ;31;convivencia en pareja;Master;estudiante;El MOOC era parte de los cursos que realizaba;7;todos ellos;No;Sí;No;No;0;4;4;5;4;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Consumidor;5;5;5;10-20 años;4;4;5;5;5
Masculino;Brasil;49;convivencia con compañeros de piso;Estudios superiores;asalariado;Navegaba por la red con la intención de encontrar cursos en línea y me los encontré;0;ninguno de ellos;No;No;No;Sí;0;4;5;4;3;5;5;Colaborador;Consumidor;Consumidor;Colaborador;Colaborador;5;5;5;0-10 años;5;4;4;4;5
Masculino;México;53;convivencia en pareja;Master;asalariado;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;No;No;No;Sí;0;4;4;5;5;5;5;Consumidor;Consumidor;Colaborador;Colaborador;Colaborador;4;5;4;0-10 años;5;4;4;4;5
Femenino;Brasil ;42;vivo con mis padres;Estudios superiores;asalariado;Me encontré en una situación en la que se hablaba de los MOOCs;2;cerca de la mitad de ellos;No;No;Sí;No;0;4;5;5;5;5;5;Colaborador;Consumidor;Consumidor;Colaborador;Colaborador;4;5;5;10-20 años;5;5;5;5;5
Femenino;México;40;convivencia en pareja;Universitario;asalariado;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;Sí;No;No;No;0;4;4;1;1;5;5;Colaborador;Productor;Consumidor;Colaborador;Consumidor;5;5;5;10-20 años;4;5;4;4;5
Masculino;México;47;convivencia en pareja;Doctorado;asalariado;Leí sobre MOOCs en revistas y publicaciones especializadas;1;todos ellos;Sí;Sí;Sí;Sí;0;4;3;5;5;5;3;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;5;5;5;0-10 años;2;2;2;2;2
Masculino;Brasil;43;convivencia en pareja;Master;asalariado;Me encontré en una situación en la que se hablaba de los MOOCs;2;todos ellos;Sí;Sí;Sí;Sí;0;4;4;4;5;4;5;Colaborador;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;0-10 años;5;5;5;5;5
Femenino;Chile;32;vivo con mis padres;Diplomado;asalariado;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;No;No;Sí;Sí;0;4;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Productor;Productor;5;5;5;0-10 años;5;5;5;5;5
Masculino;Brasil;37;vivo solo;Universitario;asalariado;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;No;No;No;Sí;0;4;5;5;5;5;5;Colaborador;Colaborador;Colaborador;Colaborador;Colaborador;5;5;5;10-20 años;5;5;5;5;5
Masculino;Brasil;58;convivencia en pareja;Universitario;autónomo;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;No;No;No;Sí;0;4;5;5;1;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;10-20 años;5;5;5;5;5
Femenino;Ecuador;24;Otro;Estudios medios;estudiante;Navegaba por la red y por casualidad los encontré;3;cerca de un cuarto de ellos;No;No;Sí;No;0;4;5;5;4;5;4;Consumidor;Consumidor;Consumidor;Colaborador;Consumidor;5;5;5;10-20 años;4;4;5;4;4
Masculino;México;20;vivo con mis padres;Estudios superiores;estudiante;Mi universidad los ofrece;0;ninguno de ellos;Sí;Sí;Sí;Sí;0;4;5;5;5;5;5;Consumidor;Colaborador;Colaborador;Consumidor;Consumidor;5;5;5;0-10 años;5;5;5;5;5
Masculino;México;52;vivo solo;Universitario;asalariado;Alguno de mis compañeros de trabajo estaban realizando un MOOC;0;ninguno de ellos;No;No;Sí;No;0;4;4;5;5;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;4;4;5;0-10 años;4;4;4;4;4
Femenino;España;25;convivencia en pareja;Master;estudiante;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;Sí;Sí;Sí;Sí;0;4;3;5;2;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;5;5;5;10-20 años;5;5;5;5;5
Masculino;México;40;convivencia en pareja;Estudios medios;autónomo;Navegaba por la red y por casualidad los encontré;5;cerca de la mitad de ellos;No;No;No;Sí;0;4;4;4;3;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;5;5;5;0-10 años;5;5;5;5;5
Masculino;Brasil;21;vivo con mis padres;Estudios medios;autónomo;Navegaba por la red y por casualidad los encontré;0;todos ellos;No;No;No;Sí;0;4;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Consumidor;5;5;5;10-20 años;4;2;4;4;3
Femenino;Ecuador;32;convivencia en pareja;Master;desempleado y en búsqueda de empleo;Mi universidad los ofrece;0;ninguno de ellos;No;No;Sí;No;0;4;2;3;2;3;4;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;0-10 años;5;5;5;5;5
Masculino;México;50;convivencia en pareja;Universitario;asalariado;Otro;0;ninguno de ellos;No;Sí;No;No;0;4;5;4;4;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;4;5;5;10-20 años;4;4;5;4;5
Femenino;Brasil;19;vivo solo;Universitario;estudiante;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;Sí;Sí;Sí;Sí;0;4;1;1;1;1;1;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;5;5;4;10-20 años;5;5;5;5;5
Masculino;Colombia;27;convivencia con compañeros de piso;Universitario;asalariado;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;Sí;Sí;Sí;Sí;0;4;5;5;4;5;5;Colaborador;Colaborador;Colaborador;Colaborador;Colaborador;5;5;5;0-10 años;2;2;2;2;2
Femenino;México;27;vivo con mis padres;Universitario;autónomo;Navegaba por la red con la intención de encontrar cursos en línea y me los encontré;0;ninguno de ellos;No;No;No;No;Ampliar mis conocimientos;4;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Consumidor;5;5;5;0-10 años;4;5;4;4;4
Masculino;Venezuela;32;convivencia en pareja;Universitario;asalariado;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;No;No;No;No;CONOCER ESTRATEGIAS Y METODOLOGÍAS;4;5;5;4;5;5;Consumidor;Consumidor;Colaborador;Consumidor;Consumidor;5;5;5;20-30 años;5;4;4;5;5
Masculino;Brasil;29;vivo solo;Universitario;estudiante;Me encontré en una situación en la que se hablaba de los MOOCs;3;ninguno de ellos;No;No;No;Sí;0;4;4;4;4;4;4;Consumidor;Consumidor;Consumidor;Productor;Consumidor;5;5;5;20-30 años;4;4;4;4;4
Masculino;México;44;convivencia en pareja;Doctorado;asalariado;Alguien que conozco me recomendó probar los MOOCs;1;cerca de un cuarto de ellos;No;Sí;Sí;Sí;0;4;3;4;4;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;4;4;4;10-20 años;4;4;4;4;4
Femenino;Argentina;30;Otro;Universitario;asalariado;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;No;No;No;No;aprender ;4;5;5;3;5;3;Consumidor;Consumidor;Consumidor;Colaborador;Consumidor;5;5;5;0-10 años;5;5;5;5;5
Masculino;México;25;vivo con mis padres;Universitario;desempleado y en búsqueda de empleo;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;No;No;Sí;No;0;4;5;4;3;5;5;Colaborador;Colaborador;Productor;Colaborador;Colaborador;5;5;5;0-10 años;5;5;5;5;5
Femenino;Ecuador;29;vivo con mis padres;Universitario;asalariado;Navegaba por la red y por casualidad los encontré;5;cerca de tres cuartos de ellos;No;Sí;No;No;0;4;5;5;5;5;5;Colaborador;Colaborador;Colaborador;Colaborador;Colaborador;5;5;5;10-20 años;5;5;5;5;5
Femenino;México;19;vivo con mis padres;Estudios medios;estudiante;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;Sí;No;Sí;Sí;0;4;3;5;3;5;4;Colaborador;Colaborador;Colaborador;Consumidor;Productor;5;5;5;0-10 años;1;1;1;1;1
Masculino;México;21;vivo con mis padres;Universitario;estudiante;Mi universidad los ofrece;6;cerca de tres cuartos de ellos;No;No;Sí;Sí;0;4;2;5;4;5;4;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;4;4;10-20 años;4;4;4;4;4
Femenino;Perú;26;convivencia con compañeros de piso;Universitario;asalariado;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;No;No;Sí;No;0;4;3;5;5;5;3;Consumidor;Consumidor;Consumidor;Productor;Consumidor;5;3;4;10-20 años;4;4;4;4;4
Femenino;México;21;vivo con mis padres;Universitario;estudiante;El MOOC era parte de los cursos que realizaba;0;cerca de tres cuartos de ellos;Sí;No;No;No;0;4;3;3;4;5;4;Colaborador;Colaborador;Colaborador;Colaborador;Colaborador;3;5;5;10-20 años;2;2;2;2;2
Femenino;Perú;20;vivo con mis padres;Estudios medios;estudiante;Alguien que conozco me recomendó probar los MOOCs;0;todos ellos;No;No;No;Sí;0;4;5;5;5;5;5;Consumidor;Consumidor;Productor;Consumidor;Consumidor;5;5;5;0-10 años;5;5;5;5;5
Femenino;Chile;26;vivo con mis padres;Estudios superiores;estudiante;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;No;No;No;No;aprender ;4;3;5;5;5;4;Consumidor;Consumidor;Consumidor;Productor;Consumidor;5;5;5;0-10 años;4;4;4;4;4
Masculino;México;38;convivencia en pareja;Estudios superiores;autónomo;Alguno de mis compañeros de trabajo estaban realizando un MOOC;4;todos ellos;Sí;Sí;Sí;Sí;0;4;5;4;5;5;5;Consumidor;Consumidor;Consumidor;Productor;Consumidor;5;5;5;10-20 años;5;5;5;5;5
Masculino;España;38;convivencia en pareja;Doctorado;asalariado;Alguno de mis compañeros de trabajo estaban realizando un MOOC;0;ninguno de ellos;No;No;Sí;No;0;4;3;3;3;3;3;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;2;5;5;0-10 años;3;3;3;3;3
Femenino;Portugal;53;convivencia en pareja;Estudios medios;desempleado pero no en búsqueda activa de empleo;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;No;Sí;Sí;No;0;4;3;5;3;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;5;5;5;10-20 años;1;1;1;1;1
Femenino;España;35;convivencia con compañeros de piso;Master;desempleado y en búsqueda de empleo;Leí sobre MOOCs en revistas y publicaciones especializadas;5;cerca de un cuarto de ellos;Sí;No;No;No;0;4;2;2;2;2;2;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;0-10 años;1;1;1;1;1
Masculino;España;54;convivencia en pareja;Master;autónomo;El MOOC era parte de los cursos que realizaba;3;cerca de un cuarto de ellos;No;Sí;No;No;0;4;4;5;4;4;4;Consumidor;Consumidor;Consumidor;Productor;Colaborador;4;4;4;10-20 años;3;4;4;5;4
Femenino;España;38;vivo solo;Master;asalariado;Alguno de mis compañeros de trabajo estaban realizando un MOOC;1;todos ellos;No;No;No;No;augmentar mi conocimiento;4;5;5;5;5;5;Consumidor;Productor;Productor;Consumidor;Consumidor;4;5;5;0-10 años;4;3;4;4;4
Femenino;Chile;42;vivo con mis padres;Universitario;autónomo;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;No;No;No;Sí;0;4;3;3;3;3;3;Consumidor;Consumidor;Consumidor;Colaborador;Consumidor;5;5;5;10-20 años;1;1;1;1;1
Femenino;Brasil;26;convivencia en pareja;Universitario;estudiante;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;No;No;Sí;No;0;4;5;4;4;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;5;5;5;0-10 años;4;5;5;4;5
Femenino;España;40;convivencia en pareja;Universitario;asalariado;Alguno de mis compañeros de trabajo estaban realizando un MOOC;10;todos ellos;No;No;No;Sí;0;4;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;0-10 años;5;5;5;5;5
Femenino;Perú;26;vivo con mis padres;Estudios superiores;asalariado;Navegaba por la red y por casualidad los encontré;0;cerca de la mitad de ellos;No;No;No;Sí;0;4;4;5;3;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Consumidor;5;5;5;10-20 años;4;4;5;5;5
Masculino;España;30;convivencia con compañeros de piso;Master;asalariado;Alguno de mis compañeros de trabajo estaban realizando un MOOC;0;ninguno de ellos;Sí;No;Sí;Sí;0;4;5;5;4;5;5;Colaborador;Colaborador;Colaborador;Colaborador;Colaborador;3;5;5;20-30 años;4;5;4;4;4
Femenino;México;37;convivencia en pareja;Universitario;militar;Otro;0;ninguno de ellos;No;Sí;No;No;0;4;4;5;3;5;4;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;0-10 años;5;5;4;4;4
Femenino;Guatemala;30;vivo solo;Universitario;autónomo;Navegaba por la red y por casualidad los encontré;0;todos ellos;Sí;No;Sí;Sí;0;4;4;5;4;5;5;Colaborador;Consumidor;Colaborador;Productor;Productor;5;5;5;0-10 años;5;4;5;5;5
Femenino;Argentina;46;convivencia en pareja;Estudios superiores;asalariado;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;No;No;No;Sí;0;4;4;5;4;5;4;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;4;5;5;10-20 años;4;4;4;4;4
Femenino;Perú;28;convivencia con compañeros de piso;Universitario;asalariado;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;Sí;Sí;Sí;Sí;0;4;3;5;4;5;4;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;0-10 años;5;5;5;5;5
Femenino;Uruguay;22;convivencia con compañeros de piso;Estudios medios;estudiante;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;Sí;No;Sí;No;0;4;4;5;5;4;4;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;4;5;5;0-10 años;4;4;4;4;4
Femenino;Honduras;30;convivencia en pareja;Master;asalariado;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;Sí;Sí;Sí;Sí;0;4;4;4;4;4;4;Colaborador;Consumidor;Colaborador;Productor;Consumidor;5;5;5;0-10 años;5;4;5;5;5
Masculino;Uruguay;30;convivencia con compañeros de piso;Universitario;asalariado;Alguien que conozco me recomendó probar los MOOCs;0;todos ellos;Sí;No;No;No;0;4;2;5;5;5;5;Productor;Consumidor;Productor;Colaborador;Colaborador;4;5;5;10-20 años;1;1;1;1;1
Femenino;Brasil;21;vivo con mis padres;Universitario;estudiante;Navegaba por la red con la intención de encontrar cursos en línea y me los encontré;0;ninguno de ellos;No;No;No;Sí;0;4;3;5;4;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Consumidor;5;5;5;10-20 años;4;4;4;4;5
Femenino;Brasil;22;vivo con mis padres;Estudios medios;estudiante;Navegaba por la red con la intención de encontrar cursos en línea y me los encontré;0;ninguno de ellos;No;No;No;Sí;0;4;5;5;4;5;5;Productor;Consumidor;Consumidor;Colaborador;Productor;5;5;5;0-10 años;4;5;5;5;4
Femenino;España;41;vivo solo;Master;asalariado;Alguien que conozco me recomendó probar los MOOCs;5;cerca de la mitad de ellos;No;No;No;No;extender mi conocimiento;4;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Consumidor;4;5;5;20-30 años;4;4;4;4;4
Masculino;México;28;convivencia en pareja;Master;asalariado;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;Sí;Sí;Sí;Sí;0;4;3;5;5;5;5;Colaborador;Consumidor;Consumidor;Colaborador;Colaborador;5;5;5;0-10 años;5;4;4;4;4
Femenino;Venezuela;46;convivencia en pareja;Universitario;asalariado;Alguno de mis compañeros de trabajo estaban realizando un MOOC;0;ninguno de ellos;No;No;Sí;Sí;0;4;5;5;5;5;5;Colaborador;Colaborador;Colaborador;Colaborador;Colaborador;4;5;5;0-10 años;4;4;4;4;4
Masculino;Brasil;22;vivo con mis padres;Universitario;estudiante;Otro;2;todos ellos;Sí;Sí;Sí;Sí;0;4;1;1;1;1;1;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;1;1;1;0-10 años;5;5;5;4;5
Femenino;España;41;vivo solo;Master;asalariado;Navegaba por la red y por casualidad los encontré;0;todos ellos;Sí;No;Sí;Sí;0;4;5;5;5;5;5;Colaborador;Colaborador;Colaborador;Colaborador;Colaborador;4;4;5;0-10 años;4;5;3;4;4
Femenino;Colombia;40;Otro;Universitario;asalariado;Navegaba por la red con la intención de encontrar cursos en línea y me los encontré;0;ninguno de ellos;No;No;No;Sí;0;4;5;5;5;5;5;Consumidor;Consumidor;Productor;Consumidor;Consumidor;4;5;5;0-10 años;4;4;4;4;4
Femenino;México;20;vivo con mis padres;Estudios medios;estudiante;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;Sí;Sí;No;No;0;4;3;5;4;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;4;4;4;10-20 años;4;4;4;4;3
Femenino;México;20;convivencia en pareja;Estudios medios;estudiante;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;No;Sí;Sí;No;0;4;3;5;5;5;4;Colaborador;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;0-10 años;5;5;5;5;5
Femenino;México;24;vivo con mis padres;Universitario;desempleado pero no en búsqueda activa de empleo;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;No;No;Sí;No;0;4;3;5;4;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Consumidor;5;5;5;0-10 años;5;5;4;5;5
Femenino;Uruguay;18;vivo con mis padres;Estudios medios;estudiante;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;No;No;Sí;No;0;4;4;2;2;5;3;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;5;5;5;0-10 años;1;1;1;2;1
Femenino;Uruguay;24;vivo solo;Estudios medios;asalariado;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;Sí;No;Sí;Sí;0;4;5;2;4;5;5;Colaborador;Consumidor;Consumidor;Productor;Consumidor;5;5;5;10-20 años;1;1;1;1;1
Masculino;Colombia;22;vivo con mis padres;Universitario;desempleado pero no en búsqueda activa de empleo;Navegaba por la red y por casualidad los encontré;5;cerca de un cuarto de ellos;No;Sí;No;No;0;4;5;5;5;5;4;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;10-20 años;5;5;5;5;5
Masculino;España;52;convivencia en pareja;Master;asalariado;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;No;Sí;No;No;0;4;3;5;3;4;4;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;3;5;5;0-10 años;2;2;3;2;3
